device_id,checkout_time,checkout_status,trial_converted
be6-8d92a4-171bc,1553114353,trial_started,1
be6-8d92a4-1b74c,1553819993,trial_started,1
be6-8d92a4-07215,1551748272,trial_started,1
be6-8d92a4-05bbc,1552667947,trial_started,1
be6-8d92a4-0fd81,1552837998,trial_started,1
be6-8d92a4-17ad3,1551840064,trial_started,1
be6-8d92a4-05d5a,1553952693,trial_started,1
be6-8d92a4-10464,1551737639,trial_started,1
be6-8d92a4-213d3,1551926063,trial_started,1
be6-8d92a4-22645,1552524107,trial_started,1
be6-8d92a4-12b68,1552762415,trial_started,1
be6-8d92a4-243f8,1551887939,trial_started,1
be6-8d92a4-0e8d9,1551909448,trial_started,1
be6-8d92a4-1ecd5,1551982006,trial_started,1
be6-8d92a4-04e15,1552679815,trial_started,1
be6-8d92a4-00b2b,1553208868,trial_started,1
be6-8d92a4-07f78,1553522890,trial_started,1
be6-8d92a4-00e1a,1553618752,trial_started,1
be6-8d92a4-0829d,1553966504,trial_started,1
be6-8d92a4-18203,1551691951,trial_started,1
be6-8d92a4-14431,1551707127,trial_started,1
be6-8d92a4-0796b,1551723401,trial_started,1
be6-8d92a4-00a9e,1552523713,trial_started,1
be6-8d92a4-0b1d3,1553353547,trial_started,1
be6-8d92a4-19fb5,1553542412,trial_started,1
be6-8d92a4-1f006,1553870683,trial_started,1
be6-8d92a4-07344,1551585437,trial_started,1
be6-8d92a4-06245,1551876805,trial_started,1
be6-8d92a4-058d2,1552685961,trial_started,1
be6-8d92a4-24b7c,1552580037,trial_started,1
be6-8d92a4-1dd9d,1553048081,trial_started,1
be6-8d92a4-185c6,1551756620,trial_started,1
be6-8d92a4-004ec,1551791715,trial_started,1
be6-8d92a4-1b67f,1553264310,trial_started,1
be6-8d92a4-12b52,1553624790,trial_started,1
be6-8d92a4-0f299,1552254806,trial_started,1
be6-8d92a4-17244,1552357447,trial_started,1
be6-8d92a4-189b1,1552350349,trial_started,1
be6-8d92a4-1c653,1553121331,trial_started,1
be6-8d92a4-0e5a3,1553170876,trial_started,1
be6-8d92a4-12218,1553625686,trial_started,1
be6-8d92a4-19a6e,1552327848,trial_started,1
be6-8d92a4-1f7b9,1553099503,trial_started,1
be6-8d92a4-124b2,1552278213,trial_started,1
be6-8d92a4-1312d,1552159399,trial_started,1
be6-8d92a4-02669,1553304803,trial_started,1
be6-8d92a4-12545,1551924722,trial_started,1
be6-8d92a4-18d99,1552751007,trial_started,1
be6-8d92a4-1347c,1553434633,trial_started,1
be6-8d92a4-213d4,1553827663,trial_started,1
be6-8d92a4-005e4,1551409289,trial_started,1
be6-8d92a4-1197f,1551612265,trial_started,1
be6-8d92a4-21265,1552042588,trial_started,1
be6-8d92a4-16c88,1552396883,trial_started,1
be6-8d92a4-105af,1552491802,trial_started,1
be6-8d92a4-0bfcc,1553602495,trial_started,1
be6-8d92a4-1fd4d,1553047045,trial_started,1
be6-8d92a4-0b93a,1553628034,trial_started,1
be6-8d92a4-02e0b,1551837395,trial_started,1
be6-8d92a4-02efc,1552140597,trial_started,1
be6-8d92a4-15a9e,1552269861,trial_started,1
be6-8d92a4-23cbf,1552800021,trial_started,1
be6-8d92a4-066bf,1553310377,trial_started,1
be6-8d92a4-05795,1551818935,trial_started,1
be6-8d92a4-0d131,1552885977,trial_started,1
be6-8d92a4-24840,1553312612,trial_started,1
be6-8d92a4-12747,1553692863,trial_started,1
be6-8d92a4-193a1,1553560022,trial_started,1
be6-8d92a4-1c9d7,1551640975,trial_started,1
be6-8d92a4-16e46,1551671105,trial_started,1
be6-8d92a4-24207,1552377436,trial_started,1
be6-8d92a4-15998,1552452766,trial_started,1
be6-8d92a4-08773,1552499460,trial_started,1
be6-8d92a4-089fd,1552591603,trial_started,1
be6-8d92a4-1ae5b,1552247198,trial_started,1
be6-8d92a4-080c6,1552106112,trial_started,1
be6-8d92a4-03329,1551461212,trial_started,1
be6-8d92a4-13817,1553185678,trial_started,1
be6-8d92a4-0d537,1551663115,trial_started,1
be6-8d92a4-0849d,1552352410,trial_started,1
be6-8d92a4-0ab4f,1552370470,trial_started,1
be6-8d92a4-20ef3,1552429319,trial_started,1
be6-8d92a4-20701,1552617727,trial_started,1
be6-8d92a4-11be8,1552628807,trial_started,1
be6-8d92a4-09e4a,1553698406,trial_started,1
be6-8d92a4-05d65,1552138787,trial_started,1
be6-8d92a4-1c105,1551498381,trial_started,1
be6-8d92a4-12819,1551532348,trial_started,1
be6-8d92a4-09851,1551536685,trial_started,1
be6-8d92a4-16d1a,1551798504,trial_started,1
be6-8d92a4-10585,1552496446,trial_started,1
be6-8d92a4-0cf93,1552506721,trial_started,1
be6-8d92a4-09411,1552598759,trial_started,1
be6-8d92a4-1cfc0,1552615273,trial_started,1
be6-8d92a4-0b50d,1552142047,trial_started,1
be6-8d92a4-0dec9,1551499476,trial_started,1
be6-8d92a4-0c49f,1552070432,trial_started,1
be6-8d92a4-1b11b,1552088461,trial_started,1
be6-8d92a4-17742,1552474445,trial_started,1
be6-8d92a4-14675,1552658875,trial_started,1
be6-8d92a4-1fbcd,1552452805,trial_started,1
be6-8d92a4-07663,1553741607,trial_started,1
be6-8d92a4-0a52b,1552139745,trial_started,1
be6-8d92a4-15015,1552245618,trial_started,1
be6-8d92a4-0635c,1553056902,trial_started,1
be6-8d92a4-024d7,1552098693,trial_started,1
be6-8d92a4-01557,1553197339,trial_started,1
be6-8d92a4-0dccc,1553302716,trial_started,1
be6-8d92a4-0cb8e,1551418099,trial_started,1
be6-8d92a4-22ee5,1551872455,trial_started,1
be6-8d92a4-1e98f,1552908323,trial_started,1
be6-8d92a4-04d2d,1553646311,trial_started,1
be6-8d92a4-21e74,1553630804,trial_started,1
be6-8d92a4-10beb,1553714430,trial_started,1
be6-8d92a4-10d65,1553897562,trial_started,1
be6-8d92a4-2439a,1551732634,trial_started,1
be6-8d92a4-0000b,1551451119,trial_started,1
be6-8d92a4-155fc,1552697140,trial_started,1
be6-8d92a4-12642,1553088747,trial_started,1
be6-8d92a4-00c24,1551916784,trial_started,1
be6-8d92a4-1c8b9,1551743555,trial_started,1
be6-8d92a4-0ac02,1551547597,trial_started,1
be6-8d92a4-0c4b8,1553305669,trial_started,1
be6-8d92a4-1bff0,1553491960,trial_started,1
be6-8d92a4-0f721,1551977795,trial_started,1
be6-8d92a4-237ea,1552015574,trial_started,1
be6-8d92a4-18005,1551450829,trial_started,1
be6-8d92a4-15d41,1552541767,trial_started,1
be6-8d92a4-0a2a0,1552579124,trial_started,1
be6-8d92a4-176bb,1553180517,trial_started,1
be6-8d92a4-1423f,1553778277,trial_started,1
be6-8d92a4-15143,1551450932,trial_started,1
be6-8d92a4-0b3b1,1551449811,trial_started,1
be6-8d92a4-03a11,1551492278,trial_started,1
be6-8d92a4-14dd0,1552353283,trial_started,1
be6-8d92a4-1acb9,1552751565,trial_started,1
be6-8d92a4-22e2c,1552915379,trial_started,1
be6-8d92a4-11706,1553817812,trial_started,1
be6-8d92a4-0a483,1553959675,trial_started,1
be6-8d92a4-1faa4,1553088913,trial_started,1
be6-8d92a4-1f60d,1552161111,trial_started,1
be6-8d92a4-101fb,1552489596,trial_started,1
be6-8d92a4-1990b,1552028139,trial_started,1
be6-8d92a4-20c45,1552485323,trial_started,1
be6-8d92a4-1bad6,1552626102,trial_started,1
be6-8d92a4-10d73,1552760320,trial_started,1
be6-8d92a4-1022e,1553131404,trial_started,1
be6-8d92a4-1ce93,1553869496,trial_started,1
be6-8d92a4-0af58,1551488371,trial_started,1
be6-8d92a4-1c66e,1552518917,trial_started,1
be6-8d92a4-0bd33,1553059703,trial_started,1
be6-8d92a4-165dc,1552945025,trial_started,1
be6-8d92a4-1d483,1553111911,trial_started,1
be6-8d92a4-1babe,1553264262,trial_started,1
be6-8d92a4-0ca76,1551629009,trial_started,1
be6-8d92a4-090fd,1551479106,trial_started,1
be6-8d92a4-15953,1552143148,trial_started,1
be6-8d92a4-20c5d,1552317318,trial_started,1
be6-8d92a4-06bd5,1552868707,trial_started,1
be6-8d92a4-10709,1553528324,trial_started,1
be6-8d92a4-250e9,1551412456,trial_started,1
be6-8d92a4-1342c,1551816314,trial_started,1
be6-8d92a4-19e64,1551937925,trial_started,1
be6-8d92a4-02588,1551963553,trial_started,1
be6-8d92a4-18911,1552143452,trial_started,1
be6-8d92a4-11fb0,1552187429,trial_started,1
be6-8d92a4-131f4,1552446236,trial_started,1
be6-8d92a4-15d74,1553919065,trial_started,1
be6-8d92a4-09706,1551412608,trial_started,1
be6-8d92a4-091d5,1552135392,trial_started,1
be6-8d92a4-06f9a,1551430778,trial_started,1
be6-8d92a4-039d2,1551622321,trial_started,1
be6-8d92a4-1973a,1551987874,trial_started,1
be6-8d92a4-0030d,1552006592,trial_started,1
be6-8d92a4-21ed0,1553700419,trial_started,1
be6-8d92a4-227de,1553822052,trial_started,1
be6-8d92a4-15d68,1551665593,trial_started,1
be6-8d92a4-13b58,1551732930,trial_started,1
be6-8d92a4-1ad5f,1551814872,trial_started,1
be6-8d92a4-2260d,1552353179,trial_started,1
be6-8d92a4-20e18,1552610074,trial_started,1
be6-8d92a4-15a04,1552647200,trial_started,1
be6-8d92a4-22731,1553663196,trial_started,1
be6-8d92a4-0542d,1553701810,trial_started,1
be6-8d92a4-23c4f,1551547372,trial_started,1
be6-8d92a4-01bc5,1551594303,trial_started,1
be6-8d92a4-00d1d,1552084127,trial_started,1
be6-8d92a4-028e6,1552236379,trial_started,1
be6-8d92a4-00959,1553025501,trial_started,1
be6-8d92a4-21c4c,1553045079,trial_started,1
be6-8d92a4-16aac,1553208904,trial_started,1
be6-8d92a4-1ff70,1553731807,trial_started,1
be6-8d92a4-1befe,1553737854,trial_started,1
be6-8d92a4-231de,1551506252,trial_started,1
be6-8d92a4-1db9d,1551635528,trial_started,1
be6-8d92a4-1d756,1552406750,trial_started,1
be6-8d92a4-183d5,1552751276,trial_started,1
be6-8d92a4-14049,1551492652,trial_started,1
be6-8d92a4-12a60,1551715591,trial_started,1
be6-8d92a4-22a8d,1552405392,trial_started,1
be6-8d92a4-1026f,1553096661,trial_started,1
be6-8d92a4-13894,1552121280,trial_started,1
be6-8d92a4-1bc69,1553612214,trial_started,1
be6-8d92a4-0d6fc,1551539288,trial_started,1
be6-8d92a4-241bb,1552092096,trial_started,1
be6-8d92a4-03072,1552367711,trial_started,1
be6-8d92a4-1a8e9,1552472936,trial_started,1
be6-8d92a4-0a568,1552619177,trial_started,1
be6-8d92a4-0ecfb,1552285099,trial_started,1
be6-8d92a4-0ecfb,1552285085,trial_started,1
be6-8d92a4-14088,1553537141,trial_started,1
be6-8d92a4-1058f,1553540302,trial_started,1
be6-8d92a4-0e4b4,1553616002,trial_started,1
be6-8d92a4-0bacc,1553825200,trial_started,1
be6-8d92a4-2230c,1552910393,trial_started,1
be6-8d92a4-08220,1551416443,trial_started,1
be6-8d92a4-1be67,1551619628,trial_started,1
be6-8d92a4-00898,1552238416,trial_started,1
be6-8d92a4-0cfb4,1552261972,trial_started,1
be6-8d92a4-091ac,1552759966,trial_started,1
be6-8d92a4-1b5e7,1553044381,trial_started,1
be6-8d92a4-09b32,1552413507,trial_started,1
be6-8d92a4-1eac2,1552230587,trial_started,1
be6-8d92a4-11a53,1552111584,trial_started,1
be6-8d92a4-17b6d,1552132171,trial_started,1
be6-8d92a4-2066b,1552079341,trial_started,1
be6-8d92a4-2172b,1553100109,trial_started,1
be6-8d92a4-1b7d2,1553380197,trial_started,1
be6-8d92a4-067dc,1553833621,trial_started,1
be6-8d92a4-20a52,1551408872,trial_started,1
be6-8d92a4-24018,1551601747,trial_started,1
be6-8d92a4-08d63,1551678185,trial_started,1
be6-8d92a4-1495e,1552339307,trial_started,1
be6-8d92a4-1a7e4,1553091093,trial_started,1
be6-8d92a4-1a236,1553367890,trial_started,1
be6-8d92a4-2140a,1553446448,trial_started,1
be6-8d92a4-209c5,1553960324,trial_started,1
be6-8d92a4-1291b,1551987101,trial_started,1
be6-8d92a4-037db,1552337241,trial_started,1
be6-8d92a4-0dea2,1552342177,trial_started,1
be6-8d92a4-196ed,1552399446,trial_started,1
be6-8d92a4-14d45,1552525479,trial_started,1
be6-8d92a4-0a0bc,1552918391,trial_started,1
be6-8d92a4-007a9,1552947600,trial_started,1
be6-8d92a4-09ca4,1552436644,trial_started,1
be6-8d92a4-161f7,1551806593,trial_started,1
be6-8d92a4-1f77a,1553274259,trial_started,1
be6-8d92a4-0d937,1553801639,trial_started,1
be6-8d92a4-14a28,1553962011,trial_started,1
be6-8d92a4-1cb45,1552243780,trial_started,1
be6-8d92a4-197d3,1552528016,trial_started,1
be6-8d92a4-1b82b,1552593600,trial_started,1
be6-8d92a4-07b62,1553605555,trial_started,1
be6-8d92a4-1c969,1551969444,trial_started,1
be6-8d92a4-10fb9,1552217769,trial_started,1
be6-8d92a4-0f58b,1552390403,trial_started,1
be6-8d92a4-144de,1552749335,trial_started,1
be6-8d92a4-12121,1552751529,trial_started,1
be6-8d92a4-15c39,1553196773,trial_started,1
be6-8d92a4-1c9ec,1553303028,trial_started,1
be6-8d92a4-2289e,1553435985,trial_started,1
be6-8d92a4-23b4b,1553564427,trial_started,1
be6-8d92a4-0c12c,1553589901,trial_started,1
be6-8d92a4-0cc42,1552397608,trial_started,1
be6-8d92a4-06fc4,1552761469,trial_started,1
be6-8d92a4-1ad5a,1552823397,trial_started,1
be6-8d92a4-05e7e,1553017711,trial_started,1
be6-8d92a4-05d3a,1551922857,trial_started,1
be6-8d92a4-09730,1551484025,trial_started,1
be6-8d92a4-13c27,1551536158,trial_started,1
be6-8d92a4-00bbd,1551719806,trial_started,1
be6-8d92a4-2233d,1551834632,trial_started,1
be6-8d92a4-03c96,1551987972,trial_started,1
be6-8d92a4-0998a,1552158026,trial_started,1
be6-8d92a4-20202,1552271918,trial_started,1
be6-8d92a4-14c94,1552739588,trial_started,1
be6-8d92a4-11406,1552846635,trial_started,1
be6-8d92a4-027ac,1552081519,trial_started,1
be6-8d92a4-0104c,1551613848,trial_started,1
be6-8d92a4-1560b,1553183282,trial_started,1
be6-8d92a4-15dae,1553702303,trial_started,1
be6-8d92a4-0ede5,1553885592,trial_started,1
be6-8d92a4-16987,1551809437,trial_started,1
be6-8d92a4-08d2e,1552310227,trial_started,1
be6-8d92a4-23cb4,1552611706,trial_started,1
be6-8d92a4-146e2,1553399628,trial_started,1
be6-8d92a4-033ee,1553551656,trial_started,1
be6-8d92a4-0c4de,1553649709,trial_started,1
be6-8d92a4-1d553,1553809281,trial_started,1
be6-8d92a4-21a5b,1551663083,trial_started,1
be6-8d92a4-205cb,1551728001,trial_started,1
be6-8d92a4-01f0f,1552156993,trial_started,1
be6-8d92a4-19517,1552182007,trial_started,1
be6-8d92a4-0314d,1552814286,trial_started,1
be6-8d92a4-0dd13,1551803832,trial_started,1
be6-8d92a4-19e8d,1553123676,trial_started,1
be6-8d92a4-0b4f5,1551402349,trial_started,1
be6-8d92a4-1910c,1551931211,trial_started,1
NA,1552439061,trial_started,1
be6-8d92a4-088f7,1552590792,trial_started,1
be6-8d92a4-1b30e,1551504314,trial_started,1
be6-8d92a4-1e432,1553138521,trial_started,1
be6-8d92a4-17cf0,1553647062,trial_started,1
be6-8d92a4-07fb1,1551679065,trial_started,1
be6-8d92a4-15a20,1552748530,trial_started,1
be6-8d92a4-19a28,1553860605,trial_started,1
be6-8d92a4-150de,1551452998,trial_started,1
be6-8d92a4-20df0,1552085848,trial_started,1
be6-8d92a4-1f31d,1553367761,trial_started,1
be6-8d92a4-159d2,1551573135,trial_started,1
be6-8d92a4-23dbc,1552267879,trial_started,1
be6-8d92a4-17aed,1552745039,trial_started,1
be6-8d92a4-0450d,1552786204,trial_started,1
be6-8d92a4-0257f,1553125614,trial_started,1
be6-8d92a4-02c19,1553653354,trial_started,1
be6-8d92a4-2179b,1553797603,trial_started,1
be6-8d92a4-24460,1552139437,trial_started,1
be6-8d92a4-0bc75,1552186426,trial_started,1
be6-8d92a4-1fdd1,1552351293,trial_started,1
be6-8d92a4-24c00,1552141152,trial_started,1
be6-8d92a4-13422,1553197134,trial_started,1
be6-8d92a4-08989,1553197609,trial_started,1
be6-8d92a4-1823c,1551737373,trial_started,1
be6-8d92a4-04c35,1552393244,trial_started,1
be6-8d92a4-171ea,1552439730,trial_started,1
be6-8d92a4-02ec1,1552495412,trial_started,1
be6-8d92a4-0368f,1552667519,trial_started,1
be6-8d92a4-208ad,1552932458,trial_started,1
be6-8d92a4-1a0a6,1553358284,trial_started,1
be6-8d92a4-0ce2f,1553653726,trial_started,1
be6-8d92a4-16ec1,1553870893,trial_started,1
be6-8d92a4-0bd09,1551941806,trial_started,1
be6-8d92a4-11cd9,1552049793,trial_started,1
be6-8d92a4-1523d,1552152944,trial_started,1
be6-8d92a4-17ee9,1552323719,trial_started,1
be6-8d92a4-0c934,1551844875,trial_started,1
be6-8d92a4-1513b,1553624592,trial_started,1
be6-8d92a4-1b48d,1552360974,trial_started,1
be6-8d92a4-20eb8,1552439418,trial_started,1
be6-8d92a4-06af4,1552471826,trial_started,1
be6-8d92a4-0cc53,1552810208,trial_started,1
be6-8d92a4-0c862,1552967572,trial_started,1
be6-8d92a4-1448b,1552145083,trial_started,1
be6-8d92a4-122d9,1553177412,trial_started,1
be6-8d92a4-07199,1553866861,trial_started,1
be6-8d92a4-12049,1553966360,trial_started,1
be6-8d92a4-00e4e,1551817141,trial_started,1
be6-8d92a4-19772,1551972518,trial_started,1
be6-8d92a4-0c9a8,1552109033,trial_started,1
be6-8d92a4-06ada,1552191225,trial_started,1
be6-8d92a4-1444f,1552363091,trial_started,1
be6-8d92a4-1cfd4,1552686334,trial_started,1
be6-8d92a4-24f31,1552748192,trial_started,1
be6-8d92a4-148c6,1553015556,trial_started,1
be6-8d92a4-06b6a,1553092223,trial_started,1
be6-8d92a4-1e9ba,1553629248,trial_started,1
be6-8d92a4-12506,1553987642,trial_started,1
be6-8d92a4-24db3,1552542698,trial_started,1
be6-8d92a4-23a90,1553020766,trial_started,1
be6-8d92a4-19511,1553031136,trial_started,1
be6-8d92a4-20572,1551743637,trial_started,1
be6-8d92a4-1722d,1551724956,trial_started,1
be6-8d92a4-23dc8,1553315394,trial_started,1
be6-8d92a4-0efcd,1551711350,trial_started,1
be6-8d92a4-0e11c,1552377021,trial_started,1
be6-8d92a4-201f9,1552959765,trial_started,1
be6-8d92a4-21d3b,1552051471,trial_started,1
be6-8d92a4-1ea01,1551428234,trial_started,1
be6-8d92a4-091af,1551819462,trial_started,1
be6-8d92a4-0fd5a,1552669715,trial_started,1
be6-8d92a4-25298,1552709940,trial_started,1
be6-8d92a4-23369,1553566610,trial_started,1
be6-8d92a4-22adb,1553691463,trial_started,1
be6-8d92a4-24d93,1551557665,trial_started,1
be6-8d92a4-1b9c2,1551813962,trial_started,1
be6-8d92a4-13ba3,1551991148,trial_started,1
be6-8d92a4-06e83,1552075101,trial_started,1
be6-8d92a4-07832,1552564518,trial_started,1
be6-8d92a4-089b8,1552590735,trial_started,1
be6-8d92a4-0786f,1552563029,trial_started,1
be6-8d92a4-08690,1553902807,trial_started,1
be6-8d92a4-030a2,1552110802,trial_started,1
be6-8d92a4-0bd70,1552435472,trial_started,1
be6-8d92a4-22cdb,1552449249,trial_started,1
be6-8d92a4-0f5a7,1552761483,trial_started,1
be6-8d92a4-142f7,1551753126,trial_started,1
be6-8d92a4-11cbc,1553541671,trial_started,1
be6-8d92a4-0fbe2,1552842421,trial_started,1
be6-8d92a4-1e880,1553956998,trial_started,1
be6-8d92a4-2407e,1551555138,trial_started,1
be6-8d92a4-11065,1552064766,trial_started,1
be6-8d92a4-21e34,1552366660,trial_started,1
be6-8d92a4-0c5ac,1552574634,trial_started,1
be6-8d92a4-18529,1552706510,trial_started,1
NA,1551964104,trial_started,1
be6-8d92a4-0f0b4,1553686090,trial_started,1
be6-8d92a4-08340,1551645636,trial_started,1
be6-8d92a4-18ce6,1552267581,trial_started,1
be6-8d92a4-02b4b,1552397805,trial_started,1
be6-8d92a4-1f490,1553593717,trial_started,1
be6-8d92a4-159aa,1553717759,trial_started,1
be6-8d92a4-176d2,1553780261,trial_started,1
be6-8d92a4-11ed4,1551598502,trial_started,1
be6-8d92a4-0b0e8,1551724706,trial_started,1
be6-8d92a4-18a50,1551725452,trial_started,1
be6-8d92a4-036c1,1553314404,trial_started,1
be6-8d92a4-20e98,1553728430,trial_started,1
be6-8d92a4-0eb3f,1553803268,trial_started,1
be6-8d92a4-12b34,1553058757,trial_started,1
be6-8d92a4-11668,1551491193,trial_started,1
be6-8d92a4-24778,1552358224,trial_started,1
be6-8d92a4-116e6,1553787958,trial_started,1
be6-8d92a4-1db34,1553962354,trial_started,1
be6-8d92a4-1d231,1552675338,trial_started,1
be6-8d92a4-12fba,1552772636,trial_started,1
be6-8d92a4-24e8a,1552948212,trial_started,1
be6-8d92a4-0e385,1553125040,trial_started,1
be6-8d92a4-13685,1551676745,trial_started,1
be6-8d92a4-1f9de,1551797232,trial_started,1
be6-8d92a4-194ed,1551900465,trial_started,1
be6-8d92a4-1326e,1552088508,trial_started,1
be6-8d92a4-1e590,1552483094,trial_started,1
be6-8d92a4-09bd2,1552577533,trial_started,1
be6-8d92a4-18b7a,1552789068,trial_started,1
be6-8d92a4-13a9a,1552447831,trial_started,1
be6-8d92a4-17368,1553240980,trial_started,1
be6-8d92a4-14d29,1553406177,trial_started,1
be6-8d92a4-111b2,1553274771,trial_started,1
be6-8d92a4-1a38f,1553862368,trial_started,1
be6-8d92a4-026b5,1551838920,trial_started,1
be6-8d92a4-0ff83,1552413552,trial_started,1
be6-8d92a4-22c3d,1552509869,trial_started,1
be6-8d92a4-123f4,1552271204,trial_started,1
be6-8d92a4-0046c,1553268753,trial_started,1
be6-8d92a4-14fa9,1553552000,trial_started,1
be6-8d92a4-20cc5,1551451864,trial_started,1
be6-8d92a4-03320,1552118002,trial_started,1
be6-8d92a4-0ed0a,1551999898,trial_started,1
be6-8d92a4-0cb15,1551786172,trial_started,1
be6-8d92a4-1ee83,1551703470,trial_started,1
be6-8d92a4-21ec0,1553632853,trial_started,1
be6-8d92a4-135a9,1553691353,trial_started,1
be6-8d92a4-24d4f,1553964849,trial_started,1
be6-8d92a4-20166,1553451056,trial_started,1
be6-8d92a4-1521b,1551454979,trial_started,1
be6-8d92a4-11450,1551959241,trial_started,1
be6-8d92a4-1d2a9,1552279334,trial_started,1
be6-8d92a4-06615,1552580072,trial_started,1
be6-8d92a4-06615,1552665509,trial_started,1
be6-8d92a4-20dc6,1552657643,trial_started,1
be6-8d92a4-1dd68,1551877767,trial_started,1
be6-8d92a4-1cbf8,1553297183,trial_started,1
be6-8d92a4-22287,1553550174,trial_started,1
be6-8d92a4-1de4e,1552323484,trial_started,1
be6-8d92a4-024b7,1551932825,trial_started,1
be6-8d92a4-133e0,1553282851,trial_started,1
be6-8d92a4-145f7,1551785881,trial_started,1
be6-8d92a4-129d7,1551824418,trial_started,1
be6-8d92a4-23c78,1551957873,trial_started,1
be6-8d92a4-24f72,1552417388,trial_started,1
be6-8d92a4-0cb6c,1552700084,trial_started,1
be6-8d92a4-232dc,1551926532,trial_started,1
be6-8d92a4-06944,1553896968,trial_started,1
be6-8d92a4-1e527,1551668365,trial_started,1
be6-8d92a4-06216,1551807802,trial_started,1
be6-8d92a4-09bb3,1552502879,trial_started,1
be6-8d92a4-0db2f,1552930750,trial_started,1
be6-8d92a4-063ab,1552270480,trial_started,1
be6-8d92a4-232bb,1552105185,trial_started,1
be6-8d92a4-160c5,1551847781,trial_started,1
be6-8d92a4-042f2,1551477196,trial_started,1
be6-8d92a4-10a6e,1551492854,trial_started,1
be6-8d92a4-21962,1551567823,trial_started,1
be6-8d92a4-14ce6,1551925833,trial_started,1
be6-8d92a4-0ce4f,1552605405,trial_started,1
be6-8d92a4-0c6c8,1552849339,trial_started,1
be6-8d92a4-0362e,1553530204,trial_started,1
be6-8d92a4-180a0,1551857587,trial_started,1
be6-8d92a4-0a992,1551914849,trial_started,1
be6-8d92a4-14748,1552795269,trial_started,1
be6-8d92a4-22905,1553036194,trial_started,1
be6-8d92a4-1811a,1551908170,trial_started,1
be6-8d92a4-1edd3,1551847531,trial_started,1
be6-8d92a4-0728e,1552184543,trial_started,1
be6-8d92a4-1c361,1551556304,trial_started,1
be6-8d92a4-14db0,1551551718,trial_started,1
be6-8d92a4-07a38,1551872239,trial_started,1
be6-8d92a4-0ed13,1552002164,trial_started,1
be6-8d92a4-0f6f2,1552277537,trial_started,1
be6-8d92a4-0cdd7,1551995805,trial_started,1
be6-8d92a4-19118,1553742752,trial_started,1
be6-8d92a4-1ad29,1551615722,trial_started,1
be6-8d92a4-0754c,1552148946,trial_started,1
be6-8d92a4-1a8cb,1552236792,trial_started,1
be6-8d92a4-01d64,1552440783,trial_started,1
be6-8d92a4-07786,1552446222,trial_started,1
be6-8d92a4-079f9,1552751903,trial_started,1
be6-8d92a4-1bf9b,1552700024,trial_started,1
be6-8d92a4-0debe,1552739900,trial_started,1
be6-8d92a4-06db5,1551492629,trial_started,1
be6-8d92a4-23ece,1552236946,trial_started,1
be6-8d92a4-01e37,1551846410,trial_started,1
be6-8d92a4-10cdb,1551764765,trial_started,1
be6-8d92a4-087e5,1551947331,trial_started,1
be6-8d92a4-061f7,1552057545,trial_started,1
be6-8d92a4-018cc,1552078555,trial_started,1
be6-8d92a4-004d0,1552139356,trial_started,1
be6-8d92a4-1667a,1552341710,trial_started,1
be6-8d92a4-00ddc,1552856139,trial_started,1
be6-8d92a4-07408,1551477310,trial_started,1
be6-8d92a4-0e5d7,1551530357,trial_started,1
be6-8d92a4-0bd0d,1551602782,trial_started,1
be6-8d92a4-180b6,1551998212,trial_started,1
be6-8d92a4-12691,1552541898,trial_started,1
be6-8d92a4-0d70b,1552948778,trial_started,1
be6-8d92a4-175cb,1553024670,trial_started,1
be6-8d92a4-06cd7,1552070100,trial_started,1
be6-8d92a4-15982,1551896023,trial_started,1
be6-8d92a4-01c79,1553173304,trial_started,1
be6-8d92a4-144ca,1553543997,trial_started,1
be6-8d92a4-0e68e,1552147237,trial_started,1
be6-8d92a4-1b080,1552353885,trial_started,1
be6-8d92a4-07abd,1552528239,trial_started,1
be6-8d92a4-25173,1552757833,trial_started,1
be6-8d92a4-03a57,1551760970,trial_started,1
be6-8d92a4-23cac,1553455917,trial_started,1
be6-8d92a4-1fa52,1553953470,trial_started,1
be6-8d92a4-0ff4c,1551843174,trial_started,1
be6-8d92a4-08592,1551891988,trial_started,1
be6-8d92a4-15465,1552606966,trial_started,1
be6-8d92a4-15b52,1553113474,trial_started,1
be6-8d92a4-0e78c,1551411118,trial_started,1
be6-8d92a4-01461,1551589130,trial_started,1
be6-8d92a4-1c07d,1552044933,trial_started,1
be6-8d92a4-086c1,1552091551,trial_started,1
be6-8d92a4-12cc3,1552603934,trial_started,1
be6-8d92a4-1c9c0,1553047561,trial_started,1
be6-8d92a4-17659,1553007676,trial_started,1
be6-8d92a4-0da5b,1553796655,trial_started,1
be6-8d92a4-1c4d8,1551536349,trial_started,1
be6-8d92a4-20d7f,1551698747,trial_started,1
be6-8d92a4-17fad,1552328907,trial_started,1
be6-8d92a4-0186b,1552435126,trial_started,1
be6-8d92a4-00b50,1552536972,trial_started,1
be6-8d92a4-16b2d,1552662656,trial_started,1
be6-8d92a4-055e3,1553574895,trial_started,1
be6-8d92a4-06094,1551410087,trial_started,1
be6-8d92a4-18f12,1551531351,trial_started,1
be6-8d92a4-24fc6,1551586669,trial_started,1
be6-8d92a4-00382,1551633402,trial_started,1
be6-8d92a4-124c3,1551786835,trial_started,1
be6-8d92a4-1532f,1552690208,trial_started,1
be6-8d92a4-24c25,1553087815,trial_started,1
